,Suburb/Town Name,lat,lng,Closest Hospital,Closest Cinema,Distance to CBD,Number of hospitals,Number of cinemas
1012,Goldsborough,-36.82014,143.65803,25.98289484,26.40622931,159.6036796,0,0
1013,Gong Gong,-37.547,143.93661,7.924374075,7.101202129,94.95702236,0,0
1014,Gonn Crossing,-35.50908,143.93351,23.9460719,38.78847133,272.0490499,0,0
1015,Goomalibee,-36.48543,145.88567,12.46546775,30.76131087,168.7261322,0,0
1016,Goon Nure,-37.98139,147.56472,17.12151719,17.96356908,229.1243017,0,0
1017,Goongerah,-37.34758,148.70011,44.49683502,85.51458029,333.3984462,0,0
1018,Gooram,-36.8937,145.61819,15.52994177,16.15847788,117.4586922,0,0
1019,Gooramadda,-35.99539,146.5677,31.96546907,45.37335001,247.372759,0,0
1020,Goorambat,-36.41423,145.94713,16.25759865,34.55402522,178.3137039,0,0
1021,Goornong,-36.62245,144.50915,24.79247108,25.29884003,138.2601649,0,0
1022,Gorae,-38.23703,141.55639,12.34172027,68.62815794,302.0223392,0,0
1023,Gorae West,-38.24729,141.48398,14.86416349,73.46609688,308.4430873,0,0
1024,Gordon,-37.57075,144.10719,10.65153511,22.01121992,79.88576728,0,0
1025,Gormandale,-38.30338,146.71985,23.62895518,20.00683377,163.2831624,0,0
1026,Goroke,-36.66255,141.49006,39.44088603,63.65907975,332.8769565,0,0
1027,Goschen,-35.49578,143.45248,19.65383929,19.67055086,290.662977,0,0
1028,Goughs Bay,-37.15216,146.07005,10.61765691,11.18534038,122.2481281,0,0
1029,Goulburn Weir,-36.71475,145.17423,7.652369717,35.77871936,123.4828541,0,0
1030,Gowanbrae,-37.70419,144.89684,2.545995221,1.357734078,13.33059347,0,0
1031,Gowanford,-35.41078,143.19172,33.95442992,34.11448052,310.2811256,0,0
1032,Gowangardie,-36.47233,145.69097,28.01510144,27.85280781,162.4025336,0,0
1033,Gowar East,-36.53355,143.38544,14.99359866,29.64887581,199.3359772,0,0
1034,Gower,-37.03091,144.09892,5.286393463,31.97609623,115.5950227,0,0
1035,Grahamvale,-36.35092,145.43508,2.342948023,4.427747917,167.8311872,0,0
1036,Grampians,-37.36075,142.36257,49.98388287,51.84264705,234.4968307,0,0
1037,Grand Ridge,-38.48909,146.39928,25.25966209,28.17045041,146.4657407,0,0
1038,Granite Rock,-37.75616,147.676,10.27453573,9.004355951,238.5614755,0,0
1039,Grantville,-38.41188,145.53934,22.05301668,35.92399377,83.62654927,0,0
1040,Granya,-36.09446,147.30683,17.27586247,76.78768641,282.6376842,0,0
1041,Grassdale,-37.82017,141.64128,24.92208459,34.77787935,291.7023772,0,0
1042,Grassmere,-38.25519,142.55168,14.45003448,15.49131808,216.7787199,0,0
1043,Graytown,-36.82814,144.94052,19.39915758,56.92714659,109.4575422,0,0
1044,Gre Gre,-36.67661,143.09421,15.51828336,50.78661296,208.0548884,0,0
1045,Gre Gre South,-36.67949,143.01865,21.78535485,54.42613614,213.2162904,0,0
1046,Great Western,-37.16124,142.902,13.38892536,75.30578902,195.659457,0,0
1047,Green Gully,-37.11335,144.09617,12.17153207,32.46427194,109.0130322,0,0
1048,Greendale,-37.53556,144.31789,11.03073993,27.37191156,64.52136172,0,0
1049,Greenhill,-37.17403,144.44947,24.93863652,48.10308226,84.16851984,0,0
1050,Greens Creek,-36.92619,142.93896,20.3783823,69.74248082,204.144472,0,0
1051,Greensborough,-37.69977,145.102,0.782775523,0.320507192,17.54379484,1,1
1052,Greenvale,-37.63489,144.87453,5.902343096,6.287360907,21.18737432,0,0
1053,Greenwald,-37.99088,141.38643,26.47224672,62.46434208,314.3472035,0,0
1054,Grenville,-37.75767,143.88504,22.31767726,19.72494073,94.85502857,0,0
1055,Greta,-36.54134,146.28095,21.01355193,21.25040315,183.3677125,0,0
1056,Greta South,-36.64928,146.26497,26.28893792,25.92370111,173.284647,0,0
1057,Greta West,-36.5442,146.23741,21.71474227,22.61221184,180.6849599,0,0
1058,Grey River,-38.68493,143.8209,43.47924258,15.41851861,139.0904821,0,0
1059,Gringegalgona,-37.42048,141.82383,23.06708933,39.91280163,279.8248621,0,0
1060,Gritjurk,-37.56589,141.81083,11.11928964,27.17627364,278.6363998,0,0
1061,Grovedale,-38.2025,144.33174,5.82989455,1.024881658,70.23586062,0,0
1062,Gruyere,-37.72892,145.46741,10.60248679,14.26525769,45.36437536,0,0
1063,Guildford,-37.18946,144.16677,15.55118328,41.00958545,98.59589383,0,0
1064,Gunbower,-35.94372,144.35418,20.33881408,41.09972788,214.7049792,0,0
1065,Gundowring,-36.37533,147.07731,20.33668942,40.40845499,246.4136401,0,0
1066,Gunyah,-38.54382,146.29008,14.72014216,31.0789639,141.7267488,0,0
1067,Guys Forest,-36.08896,147.67425,23.90435776,95.37712371,307.8755731,0,0
1068,Guys Hill,-38.01486,145.39113,4.431073357,7.570049095,43.8500679,0,0
1069,Gymbowen,-36.75449,141.62721,43.36570932,51.30790693,317.6130495,0,0
1070,Haddon,-37.58846,143.69933,12.85115785,9.349284479,113.8616319,0,0
1071,Hadfield,-37.71061,144.95004,1.428838745,2.284915872,11.36499435,0,0
1072,Hallam,-38.00672,145.26929,2.76961021,3.195727721,34.53762019,0,0
1073,Hallora,-38.25315,145.83842,11.85717649,12.95721079,91.05760814,0,0
1074,Halls Gap,-37.13239,142.53273,23.49929538,54.93352942,227.3327602,0,0
1075,Hallston,-38.36341,146.04241,15.94103537,15.09992406,112.6559651,0,0
1076,Hamilton,-37.74637,142.01476,1.815459059,0.973249587,259.131782,1,1
1077,Hamlyn Heights,-38.1188,144.3302,4.331478502,4.390912144,65.04333718,0,0
1078,Hampton,-37.93771,145.00868,0.730218535,3.063221048,14.52243653,1,0
1079,Hampton East,-37.93854,145.03114,0.776469004,3.1259236,15.27909255,0,0
1080,Hampton Park,-38.0423,145.26757,0.883505671,4.256816437,37.02765025,1,0
1081,Hansonville,-36.61987,146.28669,27.03800603,29.13006158,177.0216363,0,0
1082,Happy Valley,-37.72663,143.59647,28.77334168,23.71993556,120.4216948,0,0
1083,Harcourt,-36.99553,144.25573,7.612546408,25.81898347,110.1982749,0,0
1084,Harcourt North,-36.95381,144.27242,12.40438825,21.1144157,113.2613316,0,0
1085,Harkaway,-37.99269,145.35722,4.647004248,5.368909594,40.04042159,0,0
1086,Harmers Haven,-38.65703,145.57501,5.547320874,37.91468101,108.1019089,0,0
1087,Harrietville,-36.91085,147.05583,49.16962196,22.14586702,210.4359721,0,0
1088,Harrow,-37.14389,141.59789,29.96162467,71.70084168,306.0205037,0,0
1089,Harston,-36.46305,145.11823,17.82953034,26.97010947,150.6729113,0,0
1090,Hastings,-38.29793,145.1868,0.685337536,16.46366852,57.46196351,1,0
1091,Hattah,-34.71098,142.28018,40.52524494,135.8460696,420.3707187,0,0
1092,Havelock,-36.96848,143.78298,9.387489676,9.710335405,140.2068261,0,0
1093,Haven,-36.7616,142.18884,5.737102019,5.226107872,271.7372887,0,0
1094,Hawkesdale,-38.08467,142.26696,33.18993514,38.11293079,238.2537657,0,0
1095,Hawkhurst,-37.44888,147.1722,54.14246092,58.20821521,198.7644363,0,0
1096,Hawthorn,-37.82852,145.03044,1.011211048,1.001350897,6.256831347,2,1
1097,Hawthorn East,-37.83202,145.04981,0.512413262,0.517358611,7.99899772,1,1
1098,Hazel Park,-38.63462,146.38978,16.17402305,42.63955807,154.6286878,0,0
1099,Hazelwood,-38.28895,146.37733,8.9374357,7.324283287,134.7658372,0,0
1100,Hazelwood North,-38.27017,146.47346,5.741538588,5.398972458,141.7960432,0,0
1101,Hazelwood South,-38.31847,146.46088,11.15042162,9.510563747,142.7584271,0,0
1102,Healesville,-37.66662,145.54421,2.569121731,23.08089544,53.68190031,1,0
1103,Heath Hill,-38.23925,145.70752,19.9461828,21.31992247,80.71564353,0,0
1104,Heathcote,-36.91142,144.71812,1.790320949,42.54275368,102.4766191,1,0
1105,Heathcote Junction,-37.38133,145.04363,11.58356374,29.95384639,48.4626797,0,0
1106,Heathcote South,-37.01124,144.71697,9.515563527,47.82309803,91.67622762,0,0
1107,Heatherton,-37.95551,145.09387,1.331695807,3.474163703,19.66900428,0,0
1108,Heathmere,-38.21178,141.62433,8.220074054,62.8977662,295.7622333,0,0
1109,Heathmont,-37.82885,145.24601,1.691932498,2.336659786,24.99563866,0,0
1110,Hedley,-38.66453,146.55563,16.016824,48.83281293,168.3573534,0,0
1111,Heidelberg,-37.75137,145.07099,1.000834481,3.796051988,11.7215929,5,0
1112,Heidelberg Heights,-37.74215,145.05347,1.426522168,2.054010357,11.19340804,1,0
1113,Heidelberg West,-37.73923,145.04522,1.643935863,1.318242132,10.92538324,0,0
1114,Hensley Park,-37.62362,142.04203,12.58073356,13.28180583,257.7002232,0,0
1115,Henty,-37.65203,141.5299,13.93588309,44.66103571,302.3522034,0,0
1116,Hepburn,-37.3162,144.12727,2.861009308,36.0894264,91.97550847,0,0
1117,Hepburn Springs,-37.32108,144.1407,1.870002311,36.48387708,90.70144382,0,0
1118,Herne Hill,-38.1345,144.32407,3.472119112,3.658915492,66.42150646,0,0
1119,Hernes Oak,-38.22101,146.31585,9.035598604,10.00012978,126.989158,0,0
1120,Hesket,-37.35447,144.63393,26.21451917,26.33691323,58.55901043,0,0
1121,Hesse,-38.08444,143.88669,19.68246066,38.93328185,99.03917359,0,0
1122,Hexham,-37.99035,142.67828,33.91002299,46.94279296,201.3626665,0,0
1123,Heyfield,-37.9719,146.7884,0.624748612,28.37985147,161.2274321,1,0
1124,Heytesbury Lower,-38.56411,142.9093,10.45138456,42.33211316,197.9287565,0,0
1125,Heywood,-38.13312,141.64476,1.864610042,54.75508129,292.9547762,1,0
1126,Hiamdale,-38.26847,146.74078,24.14439739,19.52953046,163.8032798,0,0
1127,Hiawatha,-38.53261,146.44053,20.86126451,32.91029351,152.0306956,0,0
1128,High Camp,-37.19121,144.87029,14.60307289,44.98160141,69.54350512,0,0
1129,Highett,-37.95066,145.04007,1.831902966,1.62332366,16.82778458,0,0
1130,Highlands,-37.08423,145.4185,14.43215919,39.30679891,90.43101483,0,0
1131,Highton,-38.17316,144.3108,4.758203747,3.148700128,69.77115503,0,0
1132,Hilgay,-37.62284,141.62835,6.175269852,37.30757941,293.9836662,0,0
1133,Hill End,-38.01173,146.14893,17.13028497,25.36912719,106.4418288,0,0
1134,Hillcrest,-37.61811,143.63401,19.46229735,15.37333885,118.8096456,0,0
1135,Hilldene,-37.04067,145.05238,8.047858051,56.26385685,86.17712376,0,0
1136,Hillside,-37.69102,144.74154,6.773187861,3.075935828,23.63144393,0,0
1137,Hinnomunjie,-37.00964,147.65712,11.22130905,69.43375748,254.1932201,0,0
1138,Hmas Cerberus,-38.38171,145.20044,8.74751772,18.68498059,66.65234977,0,0
1139,Hoddles Creek,-37.85201,145.59374,23.50444891,22.14586717,55.63790804,0,0
1140,Hollands Landing,-38.05165,147.46361,27.58053345,28.77453079,220.9836374,0,0
1141,Homebush,-37.03975,143.52868,18.58913513,18.72185559,152.9829841,0,0
1142,Homerton,-38.1344,141.81105,16.33693484,47.45310789,278.510753,0,0
1143,Homewood,-37.19761,145.3147,10.44461163,54.5008717,75.09694136,0,0
1144,Hopetoun,-35.69838,142.3663,61.61985877,108.8158199,329.7274438,0,0
1145,Hopetoun Park,-37.69419,144.50133,5.048700111,5.53989291,42.59621987,0,0
1146,Hoppers Crossing,-37.86897,144.70068,2.026111518,1.851013321,23.81233903,0,0
1147,Hordern Vale,-38.79995,143.48964,51.64262052,16.37919449,169.01883,0,0
1148,Horfield,-35.89013,144.21377,10.01383992,55.03501024,223.8740297,0,0
1149,Horsham,-36.71891,142.19625,1.324328987,0.555431451,273.2862048,1,1
1150,Hotham Heights,-36.99923,147.16969,39.49264578,35.53097353,214.9182941,0,0
1151,Hotspur,-37.94702,141.55351,22.10708381,47.21230453,299.5265299,0,0
1152,Howes Creek,-37.14169,145.99244,12.50670702,13.25462414,117.5846334,0,0
1153,Howitt Plains,-37.19443,146.68787,55.49028308,55.06839577,167.0107997,0,0
1154,Howqua,-37.24406,146.19248,22.78852501,22.99880174,125.5504102,0,0
1155,Howqua Hills,-37.18383,146.29098,22.96968616,22.81693185,136.4743734,0,0
1156,Howqua Inlet,-37.23179,146.13785,19.91550981,20.2623836,122.1348691,0,0
1157,Hughesdale,-37.89833,145.0812,2.945153478,1.540164163,14.16031085,0,0
1158,Humevale,-37.50305,145.19387,22.94229387,19.68808147,39.98556386,0,0
1159,Hunter,-36.4359,144.50326,19.08685772,38.53132274,158.3714892,0,0
1160,Hunterston,-38.61654,146.81255,13.40863936,52.78174274,184.7345972,0,0
1161,Huntingdale,-37.90675,145.1086,1.741597932,3.240778285,16.59279905,0,0
1162,Huntly,-36.66012,144.31757,10.4784419,8.673392346,140.2574171,0,0
1163,Huntly North,-36.58787,144.33302,18.57940052,16.12328964,147.1191597,0,0
1164,Huon,-36.22937,147.07623,9.773724034,56.23455206,257.294826,0,0
1165,Huon Creek,-36.15587,146.82031,5.39246567,49.50173253,247.3058135,0,0
1166,Hurstbridge,-37.63698,145.1967,10.92701477,11.07700803,28.38421786,0,0
1167,Icy Creek,-37.88672,146.0988,19.74102341,33.96365531,100.1367369,0,0
1168,Iguana Creek,-37.70075,147.33624,27.93166808,29.3027933,209.0710949,0,0
1169,Illabarook,-37.825,143.65225,34.09514302,29.21275053,115.0729341,0,0
1170,Illawarra,-37.06726,142.69568,7.654355551,58.86270699,216.5726845,0,0
1171,Illowa,-38.33625,142.40367,7.623946638,8.556606332,231.4019192,0,0
1172,Indented Head,-38.13525,144.70502,27.24057097,22.85860773,42.39396272,0,0
1173,Indigo Valley,-36.19037,146.73803,13.69546496,41.1807043,239.5667092,0,0
1174,Inglewood,-36.5927,143.84148,3.687571729,39.08680665,168.0602263,1,0
1175,Ingliston,-37.66001,144.31835,10.41264195,21.77447482,59.09888788,0,0
1176,Invergordon,-36.14919,145.57818,27.76035084,30.17400041,192.8591682,0,0
1177,Inverleigh,-38.10844,144.00329,15.09419183,29.54734322,90.28422992,0,0
1178,Inverloch,-38.62046,145.73413,13.32222985,24.36871516,112.3466408,0,0
1179,Invermay,-37.50046,143.87718,5.996713446,6.864839548,101.6176589,0,0
1180,Invermay Park,-37.52905,143.86035,2.809179053,3.477093669,101.9673807,0,0
1181,Iona,-38.15219,145.68326,18.17319859,21.67409688,73.63101631,0,0
1182,Iraak,-34.42304,142.29723,29.9254069,153.799715,446.4198423,0,0
1183,Irishtown,-37.14757,144.23105,10.51621559,42.85063136,98.11627593,0,0
1184,Ironbark,-36.75511,144.26399,0.782736271,1.520951649,132.8012928,0,0
1185,Irrewarra,-38.27073,143.6796,11.53771192,11.44915034,123.3432175,0,0
1186,Irrewillipe,-38.44818,143.41192,19.04293103,19.15707645,152.9198806,0,0
1187,Irrewillipe East,-38.42804,143.48634,12.78827562,12.85213197,146.1323691,0,0
1188,Irymple,-34.24559,142.16577,7.005598596,176.0952932,469.5505969,0,0
1189,Ivanhoe,-37.76811,145.04575,0.143894894,3.405254893,8.837850834,2,0
1190,Ivanhoe East,-37.77452,145.06287,1.787071491,4.31620456,9.795158665,0,0
1191,Jacana,-37.68788,144.91132,0.349028512,1.225655666,14.54709662,0,0
1192,Jack River,-38.57018,146.55393,10.91651137,38.6475201,162.634641,0,0
1193,Jackass Flat,-36.71695,144.28591,3.661182188,3.08937093,135.7123628,0,0
1194,Jacob Creek,-37.99453,146.42455,24.58124592,24.23817482,129.8907862,0,0
1195,Jam Jerrup,-38.33586,145.53925,15.79831864,38.50611554,77.06954579,0,0
1196,Jamieson,-37.27108,146.12595,24.00913917,24.40946908,118.9534009,0,0
1197,Jan Juc,-38.34495,144.29913,19.86445407,16.1707898,82.9184252,0,0
1198,Jancourt,-38.36685,143.09359,4.101478303,42.98532161,174.765743,0,0
1199,Jancourt East,-38.41308,143.19145,13.466248,35.23989863,168.7026751,0,0
1200,Jarklin,-36.249,143.95335,25.36798097,54.20885721,195.5461823,0,0
1201,Jarrahmond,-37.67324,148.38419,7.83934151,40.98547762,301.2727883,0,0
1202,Jarvis Creek,-36.1761,147.19509,4.306656378,64.68298749,269.1084611,0,0
1203,Jeeralang,-38.36287,146.47002,16.04796645,14.47884437,145.4646951,0,0
1204,Jeeralang Junction,-38.34842,146.41441,14.77978393,12.47402683,140.3864395,0,0
1205,Jeetho,-38.40602,145.72447,21.68126561,20.59378434,93.83609275,0,0
1206,Jeffcott,-36.31636,143.14073,33.94898277,19.43069206,231.9206184,0,0
1207,Jeffcott North,-36.26524,143.06847,41.47146616,25.17502088,240.5045534,0,0
1208,Jeparit,-36.11636,141.96951,37.12492387,69.77692279,325.9479851,0,0
1209,Jericho,-37.66815,146.24699,47.07128913,61.52147081,114.1053267,0,0
1210,Jil Jil,-35.82253,142.97514,71.62618367,59.92060173,283.2555035,0,0
1211,Jindivick,-38.02585,145.88762,5.81443122,15.60608158,84.57595277,0,0
1212,Joel Joel,-37.0058,142.98677,19.18114399,66.97586676,196.1731652,0,0
1213,Joel South,-37.06465,143.00502,19.85233817,65.18619524,191.7546394,0,0
1214,Johanna,-38.73253,143.39951,45.83725713,23.79037975,170.5200948,0,0
1215,Johnsonville,-37.82154,147.80932,17.73332525,15.91662621,250.0858479,0,0
1216,Joyces Creek,-37.08369,143.98931,12.10982803,22.52096247,118.072136,0,0
1217,Jumbuk,-38.39604,146.42466,20.07533088,17.71112618,143.4773857,0,0
1218,Jumbunna,-38.47203,145.75614,17.0205292,16.34477083,100.9999924,0,0
1219,Junction Village,-38.13497,145.29201,2.599191622,11.12618267,46.07073128,0,0
1220,Junortoun,-36.77696,144.35985,7.260884102,7.519061231,126.8631223,0,0
1221,Kaarimba,-36.13945,145.27545,11.58691153,29.05356906,188.0888804,0,0
1222,Kadnook,-37.17226,141.38103,17.29124184,85.10795916,323.847619,0,0
1223,Kalimna,-37.86948,147.96457,31.61382597,2.753586213,263.7102105,0,0
1224,Kalimna West,-37.81567,147.93593,28.87372032,8.47487651,261.2146197,0,0
1225,Kalkallo,-37.52646,144.96131,8.527423117,14.96142801,31.79119914,0,0
1226,Kalkee,-36.55022,142.22277,18.09322633,18.49346529,280.33087,0,0
1227,Kallista,-37.89966,145.40358,7.885948319,4.642829559,39.94739735,0,0
1228,Kalorama,-37.81713,145.38208,7.280783409,8.929851337,36.88698343,0,0
1229,Kalpienung,-35.84483,143.25197,52.08006817,47.9154584,266.5111352,0,0
1230,Kamarooka,-36.49391,144.36937,29.51230045,26.97283301,155.7346483,0,0
1231,Kanagulk,-37.11786,141.84291,50.01128246,54.89660799,285.9126894,0,0
1232,Kancoona,-36.59077,147.00748,25.23555879,15.65298553,226.407755,0,0
1233,Kangaroo Flat,-36.80627,144.243,5.197182071,5.595320173,128.6900388,0,0
1234,Kangaroo Ground,-37.69117,145.23049,10.93626431,10.40909291,27.16535768,0,0
1235,Kaniva,-36.40689,141.24955,37.22920264,91.64301654,364.3947715,0,0
1236,Kanumbra,-37.05157,145.67565,16.27869668,34.43601362,105.4739498,0,0
1237,Kanya,-36.77152,142.9674,30.73748522,65.51909075,211.0243547,0,0
1238,Kanyapella,-36.12515,144.89108,12.92369925,12.77764288,187.7160285,0,0
1239,Karabeal,-37.60094,142.19506,20.86009245,21.73006405,244.5552176,0,0
1240,Kardella,-38.4201,145.88434,9.458702605,8.017744152,105.2347782,0,0
1241,Kardella South,-38.45709,145.87217,7.623240215,6.554919412,107.1135382,0,0
1242,Kariah,-38.1058,143.22585,16.51168548,40.99422389,155.6841899,0,0
1243,Karnak,-36.84394,141.49656,28.17228795,64.33384742,324.7752326,0,0
1244,Karramomus,-36.52757,145.49289,19.8618073,18.31657632,150.4010373,0,0
1245,Karyrie,-35.92696,142.85786,56.02494154,58.23669947,281.0408802,0,0
1246,Katamatite,-36.06847,145.69674,28.55967947,43.61778033,204.603527,0,0
1247,Katamatite East,-36.04456,145.75459,22.94844089,48.94848419,208.8057456,0,0
1248,Katandra,-36.24911,145.60241,21.07548577,23.15932538,182.8784397,0,0
1249,Katandra West,-36.24674,145.55941,18.26080663,20.49998935,181.9810359,0,0
1250,Katunga,-35.99413,145.48166,26.4607159,43.52252175,207.3860738,0,0
1251,Kawarren,-38.50108,143.61031,17.93698575,17.75834079,140.8405846,0,0
1252,Kealba,-37.73877,144.82727,2.221628972,4.843448765,14.40893323,0,0
1253,Keely,-35.8547,144.24654,6.72830689,54.59309888,226.8068154,0,0
1254,Keilor,-37.70944,144.82628,1.346704753,4.656328991,16.54566195,1,0
1255,Keilor Downs,-37.72045,144.80416,2.673836041,3.513690159,17.2469683,0,0
1256,Keilor East,-37.73872,144.85603,2.8001336,3.917234803,12.41539725,0,0
1257,Keilor Lodge,-37.69757,144.80048,3.872865092,2.237118076,19.1073199,0,0
1258,Keilor North,-37.68114,144.78373,6.189360221,2.102579471,21.42813207,0,0
1259,Keilor Park,-37.71881,144.85455,1.762226853,2.988835825,14.06309602,0,0
1260,Kellalac,-36.36482,142.39926,12.59754365,42.84179003,278.5293522,0,0
1261,Kelvin View,-36.82757,145.6656,11.3744188,11.70291204,125.9355762,0,0
1262,Kenley,-34.83215,143.30571,55.29831952,61.09676632,363.0788543,0,0
1263,Kennedys Creek,-38.59818,143.24783,26.6799734,40.89652096,173.4143978,0,0
1264,Kennett River,-38.64215,143.80458,38.63727952,17.47200552,136.8863033,0,0
1265,Kennington,-36.77474,144.30241,2.291105273,2.560506261,129.3000492,0,0
1266,Kensington,-37.79484,144.92538,2.139588126,2.144455909,3.776965862,0,0
1267,Kerang,-35.72411,143.9477,2.638352983,55.26542464,249.1624895,1,0
1268,Kerang East,-35.77178,144.01116,9.904129056,63.01106652,242.1872383,0,0
1269,Kergunyah,-36.34496,146.98555,13.12303142,42.49097833,242.5620528,0,0
1270,Kergunyah South,-36.43679,147.02577,21.4103394,32.73386968,238.4569322,0,0
1271,Kernot,-38.43984,145.61473,18.8538352,28.92504992,90.14365419,0,0
1272,Kerrie,-37.3803,144.67676,22.40571485,22.58760994,54.22740991,0,0
1273,Kerrisdale,-37.1726,145.24825,16.81042717,54.85412663,75.4820996,0,0
1274,Kevington,-37.35266,146.16545,33.56394597,33.92081709,117.7061584,0,0
1275,Kew,-37.80148,145.03089,0.834646574,2.139784459,6.154201746,6,0
1276,Kew East,-37.7905,145.05066,1.149154784,3.241263773,8.142862215,0,0
1277,Kewell,-36.46386,142.42207,23.78750569,34.25552546,270.5063608,0,0
1278,Keysborough,-38.00638,145.166,3.969087009,5.029754418,28.01920024,0,0
1279,Kialla,-36.44813,145.40613,9.389152154,7.569886936,156.7170643,0,0
