,Suburb/Town Name,Postcode,Incidents Recorded,population,lat,lng,Number of Hospitals,Number of Cinemas,Distance to CBD
2485,Tylden,3444,145,535.0,-37.32322,144.41693,0,0,72.58533382420278
2486,Tynong,3813,228,456.0,-38.09675,145.62704,0,0,66.30894601879353
2487,Tynong North,3813,198,434.0,-38.02786,145.62558,0,0,62.92347063480504
2488,Tyntynder,3586,58,151.0,-35.24148,143.54776,0,0,312.55269850291864
2489,Tyntynder South,3586,41,268.0,-35.27798,143.51559,0,0,310.01945807429
2490,Tyrendarra,3285,49,212.0,-38.20744000000001,141.78531,0,0,281.76888431228997
2491,Tyrendarra East,3285,5,27.0,-38.25856,141.89764,0,0,272.93665440070896
2492,Tyrrell Downs,3533,2,11.0,-35.32528,142.92397,0,0,331.0610769163116
2493,Ullina,3370,9,34.0,-37.28063,143.89068999999995,0,0,111.44965180887273
2494,Ullswater,3318,14,43.0,-36.91696,141.41512,0,0,328.89181125586776
2495,Ultima,3544,107,174.0,-35.48005,143.26668999999995,0,0,300.2214260855054
2496,Ulupna,3641,19,23.0,-35.8335,145.45181000000005,0,0,224.3111574670789
2497,Undera,3629,176,442.0,-36.24272,145.21371000000005,0,0,175.9574720349433
2498,Underbool,3509,64,215.0,-35.1398,141.82082,0,0,408.8590864775638
2499,Upotipotpon,3669,18,57.0,-36.49403,145.77378000000004,0,0,163.281399667148
2500,Upper Ferntree Gully,3156,1931,3416.0,-37.89866,145.31168,1,0,32.14052604515072
2501,Upper Gundowring,3691,9,99.0,-36.51652,147.10974,0,0,238.67674502466951
2502,Upper Lurg,3673,24,121.0,-36.58599,146.19066,0,0,174.44611883123184
2503,Upper Plenty,3756,163,335.0,-37.41508,145.0599,0,0,45.00485038510889
2504,Upper Ryans Creek,3673,11,39.0,-36.67137,146.21066000000005,0,0,168.24737895531715
2505,Upton Hill,3664,2,23.0,-36.89647,145.39407,0,0,108.75837775889134
2506,Upwey,3158,2048,6652.0,-37.90475,145.32731,0,0,33.651921347215975
2507,Valencia Creek,3860,35,152.0,-37.77296,146.98648,0,0,177.9159305845859
2508,Vasey,3407,5,49.0,-37.33585,141.88616000000005,0,0,276.2125468074635
2509,Vaughan,3451,10,64.0,-37.15929000000001,144.21594,0,0,98.03030444761667
2510,Vectis,3401,48,179.0,-36.71257,142.06794,0,0,283.81786193128903
2511,Ventnor,3922,422,855.0,-38.49304,145.20027,0,0,78.49602476085437
2512,Venus Bay,3956,430,944.0,-38.67298,145.78045,0,0,119.42682037642028
2513,Vermont,3133,2457,10442.0,-37.83873,145.19949,0,0,21.038706154146798
2514,Vermont South,3133,3528,11678.0,-37.85528,145.18976,1,0,20.538665577570356
2515,Vervale,3814,20,39.0,-38.13903,145.65735,0,0,70.92953761553697
2516,Vesper,3833,32,42.0,-37.87472,146.07186000000004,0,0,97.67647556010527
2517,Victoria Point,3294,1,17.0,-37.50826,142.22426000000004,0,0,243.37220059332085
2518,Victoria Valley,3294,21,79.0,-37.53444,142.32615,0,0,234.0518589448597
2519,Viewbank,3084,1378,6923.0,-37.74066,145.09435,0,0,14.081342683502237
2520,Vinifera,3591,36,159.0,-35.21263,143.39732,0,0,321.11948748608086
2521,Violet Town,3669,322,874.0,-36.61681,145.71043999999995,0,0,148.53163002363357
2522,Vite Vite,3325,9,39.0,-37.85393,143.14675,0,0,159.5084551674273
2523,W Tree,3885,12,48.0,-37.33012,148.29093,0,0,298.20488230808957
2524,Waaia,3637,83,390.0,-36.05084,145.31538,0,0,198.3703653329212
2525,Waanyarra,3551,8,22.0,-36.82454,143.8236,0,0,149.00942742183858
2526,Waarre,3269,3,15.0,-38.57523,143.05013,0,0,187.39674201104884
2527,Wabonga,3678,3,0.0,-37.04431,146.53865,0,0,163.30264429904952
2528,Waggarandall,3646,1,40.0,-36.24909,145.77854,0,0,188.3224488121817
2529,Wahgunyah,3687,270,1098.0,-36.00301,146.41952,0,0,239.29238761802662
2530,Wahring,3608,68,85.0,-36.69704,145.24822,0,0,126.57377437706315
2531,Wail,3401,30,42.0,-36.53454,142.08611000000005,0,0,291.7472762898863
2532,Wairewa,3887,25,87.0,-37.69496,148.16055,0,0,281.4682934410467
2533,Waitchie,3544,4,48.0,-35.38549000000001,143.11698,0,0,316.1443453676131
2534,Wal Wal,3385,13,27.0,-36.80868,142.61646000000005,0,0,235.5682775743585
2535,Waldara,3678,35,618.0,-36.31967,146.28382,0,0,203.2138547016259
2536,Walhalla,3825,57,20.0,-37.93815,146.4725,0,0,133.28793930017906
2537,Walkerville,3956,63,84.0,-38.81194,145.99139,0,0,142.880852264705
2538,Walkerville North,3956,7,5.0,-38.84037,146.00072,0,0,145.84664250296825
2539,Walkerville South,3956,7,3.0,-38.85537,145.99442,0,0,146.8141556061414
2540,Wallace,3352,82,187.0,-37.56307,144.05146000000005,0,0,84.80602752451337
2541,Wallacedale,3303,35,113.0,-37.93753,141.81861999999995,0,0,276.2638541566984
2542,Wallagaraugh,3891,3,3.0,-37.43566,149.74835,0,0,423.5375938326942
2543,Wallaloo,3387,2,16.0,-36.75478,142.87211000000005,0,0,219.13806508625552
2544,Wallaloo East,3387,9,9.0,-36.80699,142.91818999999995,0,0,212.54739729294752
2545,Wallan,3756,6784,11074.0,-37.40701,144.961,0,0,45.073466452225034
2546,Wallinduc,3351,22,37.0,-37.87269000000001,143.51845,0,0,126.96056804790045
2547,Wallington,3222,311,1364.0,-38.22851,144.50882,0,0,60.98470550299851
2548,Wallup,3401,7,31.0,-36.35746,142.25333999999995,0,0,289.65939613606156
2549,Walmer,3463,59,223.0,-36.97596,144.16618,0,0,116.60074067854936
2550,Walpa,3875,31,154.0,-37.7915,147.38628,0,0,212.9758016195218
2551,Walpeup,3507,24,158.0,-35.11102,142.03323999999995,0,0,398.4977187857827
2552,Walwa,3709,60,177.0,-35.99525,147.73906000000005,0,0,319.0102717300414
2553,Wandana Heights,3216,416,2037.0,-38.17719,144.29917,0,0,70.86767208616662
2554,Wandella,3579,18,69.0,-35.73573,143.82605,0,0,252.10850629391928
2555,Wandiligong,3744,81,453.0,-36.798,146.98318999999995,0,0,211.3459292489612
2556,Wandin East,3139,91,431.0,-37.81292,145.45391,0,0,43.1869051393176
2557,Wandin North,3139,720,3051.0,-37.77942,145.42959,0,0,41.222844860539816
2558,Wando Bridge,3312,1,48.0,-37.44249,141.42316,0,0,314.3594762915109
2559,Wando Vale,3312,16,104.0,-37.48756,141.49778,0,0,307.12587820658183
2560,Wandong,3758,859,1340.0,-37.35628,145.02391,0,0,51.00407851537763
2561,Wangandary,3678,25,227.0,-36.32889,146.23447,0,0,199.86889813687728
2562,Wangarabell,3891,5,9.0,-37.39453,149.48463,0,0,401.0525998110008
2563,Wangaratta,3677,14715,18102.0,-36.36637,146.31853,2,1,200.80295665430918
2564,Wangaratta South,3678,167,509.0,-36.39747,146.24578,0,0,194.17994643839418
2565,Wangoom,3279,47,226.0,-38.33021,142.5779,0,0,216.51332066866226
2566,Wannon,3301,33,108.0,-37.65983,141.83878,0,0,275.1829380559532
2567,Wantirna,3152,5010,13818.0,-37.85342,145.22378,2,0,23.413926399168023
2568,Wantirna South,3152,12414,19271.0,-37.8709,145.2227,0,1,23.77530782674341
2569,Waranga Shores,3612,111,315.0,-36.55287,145.0892,0,0,140.49986982088743
2570,Waratah Bay,3959,13,56.0,-38.79966,146.05591,0,0,145.455449923485
2571,Warburton,3799,929,2012.0,-37.73452,145.70883,0,0,66.18374939527776
2572,Wareek,3465,20,68.0,-36.99093,143.61446,0,0,150.05572918122715
2573,Wargan,3505,39,71.0,-34.183840000000004,141.84666,0,0,491.1982086441881
2574,Warncoort,3243,37,130.0,-38.31383,143.72206,0,0,122.0582454857947
2575,Warneet,3980,158,536.0,-38.22903,145.30058,0,0,54.99733618372155
2576,Warrabkook,3286,2,34.0,-37.97935,142.06398000000004,0,0,254.98476219537093
2577,Warracknabeal,3393,1437,2438.0,-36.23138,142.42091000000005,1,0,286.00263801666506
2578,Warragul,3820,11318,15757.0,-38.14933,145.93103,1,1,92.80515115627693
2579,Warragul South,3821,28,253.0,-38.21375,145.91243,0,0,94.44905340515575
2580,Warragul West,3821,12,19.0,-38.17079,145.88284,0,0,89.97795253218428
2581,Warrak,3377,39,66.0,-37.28741,143.12267,0,0,172.3582521001119
2582,Warrandyte,3113,1321,5502.0,-37.75106,145.21011,0,0,22.820987506426196
2583,Warrandyte South,3134,102,671.0,-37.75853,145.24405,0,0,25.473929325640196
2584,Warranwood,3134,506,4807.0,-37.77302,145.25052,0,0,25.701777303950365
2585,Warrayure,3301,7,24.0,-37.71337,142.17379,0,0,245.36206459017416
2586,Warrenbayne,3670,30,145.0,-36.70715,145.89003,0,0,147.79570897597847
2587,Warrenheip,3352,730,669.0,-37.57635,143.92663000000005,0,0,94.82752964516641
2588,Warrenmang,3478,3,17.0,-37.07569,143.30473,0,0,167.69717210077997
2589,Warrion,3249,30,198.0,-38.22955,143.55288000000004,0,0,131.88675233947995
2590,Warrnambool,3280,22384,29661.0,-38.36979,142.49677,3,1,224.4851846721497
2591,Warrock,3312,2,28.0,-37.43057,141.2905,0,0,326.13880249231465
2592,Warrong,3283,9,72.0,-38.19714000000001,142.31118999999995,0,0,236.1803707240495
2593,Wartook,3401,29,84.0,-37.00359,142.39112,0,0,244.246742436284
2594,Watchem,3482,75,114.0,-36.14937000000001,142.87418,0,0,261.89485920974585
2595,Watchem West,3482,3,18.0,-36.19503,142.75935,0,0,265.7087548518066
2596,Watchupga,3485,8,41.0,-35.77412,142.69069,0,0,303.75722079905364
2597,Waterford Park,3658,82,193.0,-37.30045,145.0664,0,0,57.657298007898675
2598,Waterholes,3875,7,11.0,-37.64687,147.6975,0,0,241.2417853293527
2599,Waterloo,3373,69,110.0,-37.35359,143.43106,0,0,144.24915808634915
2600,Waterways,3195,474,2461.0,-38.01532,145.13013999999995,0,0,26.94653919287931
2601,Watsonia,3087,3705,5214.0,-37.70997,145.08533,0,0,15.704207344282667
2602,Watsonia North,3087,876,3814.0,-37.69549,145.08481,0,0,16.879419371677447
2603,Watsons Creek,3097,9,51.0,-37.6613,145.26167,0,0,31.228715654974078
2604,Wattle Bank,3995,35,177.0,-38.57514000000001,145.70756,0,0,106.93721318975385
2605,Wattle Creek,3384,1,0.0,-36.96298,143.08193,0,0,191.093490166474
2606,Wattle Flat,3352,28,97.0,-37.48122,143.94349,0,0,96.96126629508292
2607,Wattle Glen,3096,381,1961.0,-37.66992,145.1887,0,0,25.44056474010908
2608,Wattle Hill,3237,3,6.0,-38.75287,143.25527,0,0,182.0288833735497
2609,Waubra,3352,122,275.0,-37.33522,143.6194,0,0,129.69511400159286
2610,Waurn Ponds,3216,1809,5046.0,-38.19813,144.27924,0,1,73.6311635116924
2611,Waygara,3888,6,27.0,-37.76402,148.32023999999996,0,0,295.1138171635536
2612,Weatherboard,3352,7,51.0,-37.43318,143.67461,0,0,120.99095569296401
2613,Wedderburn,3518,700,941.0,-36.42488,143.59892,0,0,195.9933935726738
2614,Wedderburn Junction,3518,8,20.0,-36.43051,143.70352,0,0,189.90481042104204
2615,Wee Wee Rup,3568,6,35.0,-35.86178,144.29126000000005,0,0,224.963865633805
2616,Weeaproinah,3237,1,11.0,-38.63157,143.49614,0,0,157.16424841064546
2617,Weering,3251,12,67.0,-38.09395,143.69111,0,0,115.76889345868081
2618,Weerite,3260,16,117.0,-38.22122,143.26187,0,0,155.74174518899574
2619,Wehla,3518,12,39.0,-36.6112,143.62323999999995,0,0,178.60306077502125
2620,Wellsford,3551,84,126.0,-36.7236,144.37683,0,0,131.6834737295225
2621,Welshmans Reef,3462,27,233.0,-37.06559,144.02993,0,0,116.92308444218405
2622,Welshpool,3966,98,331.0,-38.66799,146.43906,0,0,160.26494359855425
2623,Wemen,3549,41,111.0,-34.80431,142.67263,0,0,392.355731325419
2624,Wendouree,3355,11897,10445.0,-37.5309,143.82592,0,0,104.79780490221478
2625,Wensleydale,3241,20,107.0,-38.37351,144.0517,0,0,101.2086753600878
2626,Werneth,3352,44,60.0,-37.93445,143.60083,0,0,120.26809961611372
2627,Werona,3364,5,46.0,-37.2386,144.02317,0,0,104.54184853375898
2628,Werribee,3030,32348,40345.0,-37.90788,144.64562,3,1,29.760096169639425
2629,Werribee South,3030,1550,1768.0,-37.94332,144.70014,0,0,27.229282598118804
2630,Werrimull,3496,42,112.0,-34.4118,141.56295,0,0,485.94840009879204
2631,Wesburn,3799,316,1019.0,-37.76717,145.66509,0,0,61.961368607811
2632,West Bendigo,3550,330,375.0,-36.75153,144.24908,0,0,133.7750041711725
2633,West Creek,3992,18,109.0,-38.55498,145.59992,0,0,99.62139064849356
2634,West Footscray,3012,5728,11450.0,-37.8016,144.87306,0,0,7.929997679521199
2635,West Melbourne,3003,7810,5515.0,-37.81076,144.93095,0,0,2.758944647090233
2636,West Wodonga,3690,6749,14576.0,-36.10089,146.8211,0,0,251.97169858862608
2637,Westbury,3825,34,157.0,-38.14423,146.21999,0,0,116.24709093128814
2638,Westby,3579,3,26.0,-35.63992000000001,143.96953,0,0,257.25335667804603
2639,Westmeadows,3049,3491,5848.0,-37.67594,144.89421000000004,0,0,16.30805984605214
2640,Westmere,3351,24,40.0,-37.67937,142.97191,0,0,175.62565857463082
2641,Whanregarwen,3714,14,100.0,-37.22203,145.62295,0,0,87.77211369203644
2642,Wharparilla,3564,73,488.0,-36.08055,144.63153,0,0,194.79887958508826
2643,Wheatsheaf,3461,42,241.0,-37.33725,144.24342,0,0,82.48967000660187
2644,Wheelers Hill,3150,4957,19753.0,-37.90733,145.18438,0,0,22.173181047191903
2645,Whipstick,3556,25,10.0,-36.65203,144.27098999999995,0,0,142.80186311560914
2646,Whirily,3483,4,30.0,-35.92263,142.9996,0,0,273.18538396098666
2647,White Hills,3550,1681,3219.0,-36.72392,144.30268,0,0,134.3680527647672
2648,Whiteheads Creek,3660,116,348.0,-37.0517,145.2606,0,0,88.58822639128991
2649,Whitelaw,3950,5,29.0,-38.43508,145.77778999999995,0,0,99.41413276980697
2650,Whitfield,3733,58,215.0,-36.75361,146.41704,0,0,174.4230304603032
2651,Whitlands,3678,12,35.0,-36.81129,146.34552,0,0,165.3918347853969
2652,Whittington,3219,3756,3879.0,-38.17672,144.39228,1,0,64.31453686822064
2653,Whittlesea,3757,2849,5611.0,-37.46742,145.14395,0,0,41.5576143597855
2654,Whoorel,3243,4,18.0,-38.3713,143.83424,0,0,116.65261782628363
2655,Whorouly,3735,71,376.0,-36.51909000000001,146.58404,0,0,203.2926182311238
2656,Whorouly East,3735,11,82.0,-36.54269,146.63689,0,0,204.79475008881423
2657,Whorouly South,3735,4,51.0,-36.59239,146.60384,0,0,198.83941076182165
2658,Whroo,3612,59,42.0,-36.68807,145.05488,0,0,125.28410426851515
2659,Wickliffe,3379,28,113.0,-37.70684,142.7043,0,0,198.83987785953812
2660,Wilby,3728,61,166.0,-36.14769,146.05803,0,0,209.12872519122263
2661,Wild Dog Valley,3953,24,62.0,-38.37,145.94468999999995,0,0,105.99990900424257
2662,Wildwood,3429,145,216.0,-37.56475,144.80074,0,0,30.986558395977816
2663,Willangie,3485,1,35.0,-35.72008,142.81791,0,0,300.99936444699256
2664,Willatook,3283,7,55.0,-38.15144,142.23003,0,0,242.40789212969406
2665,Willaura,3379,141,530.0,-37.52498,142.68933,0,0,202.59028887280647
2666,Willaura North,3379,4,30.0,-37.38824,142.74274,0,0,201.13958525665285
2667,Willenabrina,3393,2,9.0,-36.05248,142.22565,0,0,312.1606154770733
2668,Williams Landing,3027,3059,6646.0,-37.86309,144.74421999999996,0,0,19.96352755525731
2669,Williamstown,3016,8488,13969.0,-37.86101,144.88365,1,0,8.772233179599707
2670,Williamstown North,3016,1283,1593.0,-37.85287,144.87096,0,0,9.198941553526902
2671,Willow Grove,3825,174,590.0,-38.07732,146.16188,0,0,109.2373936022513
2672,Willowmavin,3764,38,216.0,-37.24914,144.87437,0,0,63.10570604162825
2673,Willowvale,3360,2,7.0,-37.85462,143.46553,0,0,131.5300914265016
2674,Willung,3847,24,69.0,-38.26563,146.84101,0,0,172.0738404701297
2675,Willung South,3847,36,138.0,-38.32297,146.84609,0,0,174.40734310074924
2676,Wilsons Hill,3515,7,77.0,-36.7307,144.09063999999995,0,0,142.87951961588087
2677,Wilsons Promontory,3960,107,13.0,-38.96855,146.4389,0,0,181.90120478568872
2678,Wimbledon Heights,3922,131,373.0,-38.4802,145.23415,0,0,77.97244837148108
2679,Winchelsea,3241,1047,1954.0,-38.23356,143.94812,1,0,100.42543328934289
2680,Winchelsea South,3241,19,179.0,-38.32246,143.98296000000005,0,0,102.79621208702882
2681,Windermere,3352,67,97.0,-37.48532,143.72258,0,0,115.04271851618668
2682,Wingan River,3891,14,4.0,-37.6296,149.53008,0,0,402.2339508972798
2683,Wingeel,3321,10,23.0,-38.07749,143.80494,0,0,105.68070470511032
2684,Winjallok,3477,1,17.0,-36.8516,143.20107,0,0,188.83595469839443
2685,Winlaton,3585,3,7.0,-35.48235,143.74705,0,0,280.8472769980152
2686,Winnambool,3546,1,22.0,-34.96013,142.76756,0,0,373.0440576201668
2687,Winnap,3304,9,20.0,-37.90703,141.38547,0,0,314.16676278645826
2688,Winnindoo,3858,37,75.0,-38.07645,146.75305,0,0,159.74955102218482
2689,Winslow,3281,44,368.0,-38.23761,142.45946,0,0,224.26383635948915
2690,Winton,3673,112,108.0,-36.52192,146.09826,0,0,175.27152102708624
2691,Winton North,3673,16,7.0,-36.45553,146.09708,0,0,181.33089091541387
2692,Wirrate,3608,3,3.0,-36.76785,144.98817,0,0,116.16723286948582
2693,Wiseleigh,3885,37,164.0,-37.71012,147.79246,0,0,249.04265957047994
2694,Wodonga,3690,17099,18948.0,-36.12578,146.88243,2,0,253.50339029653654
2695,Wollert,3750,4810,9060.0,-37.59088,145.00394,0,0,24.89901146288099
2696,Wombat Creek,3888,25,25.0,-37.76795,148.2559,0,0,289.4462950611532
2697,Wombelano,3409,3,41.0,-37.02261,141.57017,0,0,312.1568660512512
2698,Won Wron,3971,52,222.0,-38.46425,146.73356,0,0,171.02647943327946
2699,Wonga,3960,8,33.0,-38.60113,146.25378999999995,0,0,142.91850168030484
2700,Wonga Park,3115,626,3796.0,-37.73549000000001,145.26584,0,0,28.015559554052583
2701,Wongarra,3234,9,37.0,-38.67476,143.7861,0,0,140.52016576330442
2702,Wongungarra,3862,2,0.0,-37.25434,147.05121,0,0,194.36053224130046
2703,Wonnangatta,3737,6,0.0,-37.13219,146.78311000000005,0,0,177.5914806641737
2704,Wonthaggi,3995,5688,4965.0,-38.6215,145.59361,1,0,105.53069881836507
2705,Wonwondah,3401,32,103.0,-36.88721,142.1793,0,0,266.6282378912833
2706,Wonyip,3962,33,32.0,-38.54497,146.37876,0,0,148.2045710610868
2707,Wood Wood,3596,23,85.0,-35.09983,143.33041,0,0,335.0588789027111
2708,Woodend,3442,1838,5806.0,-37.36899,144.53509,0,0,62.027144473102375
2709,Woodend North,3442,57,304.0,-37.31856,144.52465,0,0,67.10307859614772
2710,Woodfield,3715,21,36.0,-37.05732,145.76705,0,0,109.98823104340374
2711,Woodford,3281,32,361.0,-38.31532,142.48623999999995,0,0,223.85953699383745
2712,Woodglen,3875,10,43.0,-37.77307,147.38421,0,0,212.8527009873208
2713,Woodhouse,3294,5,39.0,-37.80902,142.41812,0,0,223.49498160524197
2714,Woodleigh,3945,34,125.0,-38.39273,145.61063,0,0,85.9231212856567
2715,Woods Point,3723,78,37.0,-37.56017,146.34188999999995,0,0,124.59515213800896
2716,Woodside,3874,177,364.0,-38.53771,146.92113,0,0,189.26752918494196
2717,Woodside Beach,3874,34,95.0,-38.54613,146.97778,0,0,194.14079018241134
2718,Woodstock,3751,125,150.0,-37.54475,145.0614,0,0,31.0092751122063
2719,Woodstock On Loddon,3551,9,28.0,-36.75468,143.99928,0,0,145.22472489322007
2720,Woodstock West,3463,4,41.0,-36.81794,143.98897,0,0,140.1256898464928
2721,Woodvale,3556,242,449.0,-36.66273,144.19051000000005,0,0,144.94456980555438
2722,Wool Wool,3249,4,38.0,-38.21768,143.41253,0,0,143.0493780130429
2723,Woolamai,3995,81,208.0,-38.50785,145.51453,0,0,91.16896132707845
2724,Woolenook,3860,4,4.0,-37.70566,147.04056,0,0,183.08164125581513
2725,Woolshed Flat,3518,4,3.0,-36.33125,143.6606,0,0,201.1428584849114
2726,Woolsthorpe,3276,56,422.0,-38.15182,142.46726,0,0,221.90134009615917
2727,Woomelang,3485,42,201.0,-35.67733,142.62538999999995,0,0,315.75548464688467
2728,Wooragee,3747,39,345.0,-36.29037,146.74587,0,0,231.7111921183933
2729,Woorarra East,3962,12,40.0,-38.60634,146.38016000000005,0,0,152.11914315274052
2730,Woorarra West,3960,6,56.0,-38.59372000000001,146.22159,0,0,140.2001280768583
2731,Wooreen,3953,4,89.0,-38.41446,146.005,0,0,113.15367484413129
2732,Woori Yallock,3139,882,2913.0,-37.7795,145.54168,0,0,51.03959344613496
2733,Woorinen,3589,84,260.0,-35.26437,143.47189,0,0,313.04018910857104
2734,Woorinen North,3589,23,87.0,-35.23627000000001,143.42881,0,0,317.5222401666009
2735,Woorinen South,3588,118,356.0,-35.2883,143.45497,0,0,311.2758173230807
2736,Woorndoo,3272,29,169.0,-37.88304,142.79671000000005,0,0,190.30565114070643
2737,Wooroonook,3525,15,20.0,-36.2472,143.17986000000005,0,0,235.20126659166914
2738,Woosang,3518,10,11.0,-36.33146,143.47659,0,0,210.9198921858526
2739,Wootong Vale,3315,10,46.0,-37.51701,141.74388000000005,0,0,285.17335099071107
2740,Wuk Wuk,3875,25,88.0,-37.74843,147.42172,0,0,216.25646671114387
2741,Wulgulmerang,3885,6,11.0,-37.02783,148.30744,0,0,308.0044519019266
2742,Wulgulmerang East,3885,3,7.0,-37.10644,148.32861,0,0,307.3008272717384
2743,Wunghnu,3635,161,334.0,-36.16527,145.41517,0,0,187.51268180108147
2744,Wurdiboluc,3241,18,138.0,-38.28918,144.05135,0,0,95.7767450014146
2745,Wurruk,3850,640,1112.0,-38.11048,147.03351,0,0,184.5782280791228
2746,Wy Yung,3875,446,1657.0,-37.7902,147.59321,0,0,231.15732320579093
2747,Wycheproof,3527,248,635.0,-36.06717,143.22462,0,0,247.99684313454105
2748,Wycheproof South,3527,3,12.0,-36.1357,143.18552,0,0,244.2664068714659
2749,Wychitella,3525,28,31.0,-36.26739,143.62793,0,0,208.65561969516534
2750,Wychitella North,3525,2,9.0,-36.19713,143.62794,0,0,215.16284121021866
2751,Wye River,3234,67,63.0,-38.63015,143.84702,0,0,133.26844251604996
2752,Wyelangta,3237,5,38.0,-38.65169,143.45678,0,0,161.24785299003528
2753,Wyndham Vale,3024,7419,23273.0,-37.85891,144.60343,0,0,31.936846121323487
2754,Wyuna,3620,137,262.0,-36.20875,145.06878,0,0,178.5642310995134
2755,Wyuna East,3620,43,103.0,-36.24,145.09075,0,0,175.21036264443168
2756,Yaapeet,3424,26,84.0,-35.68802,142.09086000000005,0,0,348.1701062013571
2757,Yabba North,3646,21,101.0,-36.23079,145.68595,0,0,187.22871957028408
2758,Yabba South,3646,2,27.0,-36.28071,145.6816,0,0,181.88162662481457
2759,Yackandandah,3749,219,1811.0,-36.32938,146.87347,1,0,236.5126332281935
2760,Yalca,3637,58,206.0,-35.91443,145.29086999999996,0,0,213.0549930513198
2761,Yalla-Y-Poora,3378,2,16.0,-37.52744000000001,143.13227,0,0,164.15397504772224
2762,Yallambie,3085,1151,4117.0,-37.72684,145.09521999999996,0,0,15.06508757929085
2763,Yallourn,3825,116,144.0,-38.19389,146.34467,0,0,128.33582709478512
